Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2025-04-17,932.6024169921875,938.960958834834,917.9288588937725,920.5212113739034,35703084
2025-04-21,942.5804443359375,954.1236313817194,934.2165281976345,941.0641886137428,34247298
2025-04-22,959.5039672851562,963.8571349187316,946.4445240912927,946.4445240912927,45961750
2025-04-23,941.0153198242188,967.9168437774161,939.3523045839213,967.9168437774161,30570642
2025-04-24,937.5425415039062,941.0152715674958,931.8198181504878,934.2165111938754,25931754
2025-04-25,934.803466796875,945.4662764146635,925.3146134953988,941.4555276814743,18500878
2025-04-28,939.2055053710938,943.852132039103,933.4339417549455,934.8034380014007,13920492
2025-04-29,933.629638671875,943.4120109978298,929.4231708062246,938.5208248348524,18918308
2025-04-30,941.5533447265625,947.3738682535175,934.3633248859412,935.6839212789164,31936870
2025-05-02,940.0370483398438,949.8194203300458,939.1077110594025,943.9010972173456,17840404
2025-05-05,947.324951171875,954.7595301881363,945.1239174188798,948.4009882350391,15068024
2025-05-06,944.8303833007812,948.9389915150434,941.2109533972954,943.9989055568692,17490156
2025-05-07,951.629150390625,953.1454061318335,940.2816225843777,945.9553864875014,21420778
2025-05-08,943.2652587890625,956.1291023794313,938.6675318191096,956.1291023794313,34803430
2025-05-09,924.2874145507812,938.6186137238377,922.869018345557,934.2654461482068,17188796
2025-05-12,957.3029174804688,958.6235735486489,935.3415397057943,937.9338325089128,18618972
2025-05-13,940.37939453125,959.5039195674499,939.1076981314022,953.7812559147054,24242102
2025-05-14,934.510009765625,944.0967226360693,930.7927202493541,940.1348738133746,15445308
2025-05-15,945.8576049804688,951.2379097648699,927.8580160008181,935.9284731774198,32241458
2025-05-16,946.2977294921875,950.7487565080565,943.216318142963,945.8575705186271,15868010
2025-05-19,948.2542114257812,951.3356825063611,944.4880220667266,947.4227336837129,10202964
2025-05-20,936.6132202148438,946.2488327637604,935.683882932347,943.0695618599129,23879090
2025-05-21,942.4337768554688,952.2650491339176,939.6457649093123,942.531576696304,15132040
2025-05-22,939.058837890625,941.1620121043128,931.8687584488954,936.7599445833256,21306670
2025-05-23,945.7597045898438,947.4227197563947,936.4175513544748,939.1566035486918,9566072
2025-05-26,948.9879150390625,953.7324014391729,942.4826732692927,946.4445221181824,10802860
2025-05-27,942.189208984375,952.8030590136404,937.298022849808,944.7815018115782,26162148
2025-05-28,940.8196411132812,946.1999457934196,937.982729308282,939.2055258264952,18157594
2025-05-29,942.776123046875,949.2814244582959,932.8959509838106,943.0206823524643,28917794
2025-05-30,951.2868041992188,953.1943787349691,941.7489912273293,944.9282622179591,28748078
2025-06-02,945.0260620117188,946.9336365473756,933.2383153576409,944.0478247838805,14668822
2025-06-03,941.357666015625,954.7595278873838,939.1077323482464,947.9118673390111,24377584
2025-06-04,949.4769897460938,950.5041865578521,939.5479181229267,939.596818040901,12961542
2025-06-05,953.5856323242188,958.1344592905037,948.9879054381929,952.8030544877778,22255418
2025-06-06,967.8189697265625,976.4275050280722,950.2106997665205,950.8465778422666,30127008
2025-06-09,967.9168090820312,975.7916065974102,966.4494532826367,975.7916065974102,13202588
2025-06-10,961.2648315429688,969.8244072484864,959.2104975495274,969.8244072484864,15533126
2025-06-11,953.9769287109375,962.389744742281,952.3139135307342,962.389744742281,11096394
2025-06-12,950.5531005859375,959.1615760172856,946.5912518614555,953.7812714093355,16349130
2025-06-13,937.933837890625,945.4662764524671,935.6839042180908,939.1077345001225,12117762
2025-06-16,946.64013671875,948.3520517940424,939.1565983640139,941.0641728178545,16513746
2025-06-17,943.80322265625,949.6726457569815,938.66747744311,947.4227121764063,16978736
2025-06-18,945.906494140625,947.0803907488768,937.6403776699764,937.6403776699764,18433816
2025-06-19,946.5912475585938,952.2161114413366,941.8467613290337,945.9064695793226,16876220
2025-06-20,960.9713134765625,963.51476608404,944.7814993546208,944.7814993546208,32900408
2025-06-23,952.9987182617188,957.6453450888812,949.7705473547468,952.9987182617188,11739518
2025-06-24,959.1126708984375,967.9657055821473,956.5203184459181,961.1180452091558,22625322
2025-06-25,968.5526123046875,969.4330496533122,960.5800150766594,961.6071521788152,18405932
2025-06-26,988.9000244140625,991.4923172094017,968.4548427401373,969.1396207319319,50084830
2025-06-27,1007.4500122070312,1009.9000244140625,996.7000122070312,1006.5,28213384
2025-06-30,1000.75,1006.9000244140625,997.75,1005.75,13649020
2025-07-01,1006.0499877929688,1008.0,1002.0,1002.5,14389386
2025-07-02,993.0,1009.9500122070312,988.9500122070312,1009.9500122070312,18878250
2025-07-03,993.5499877929688,1004.0,992.1500244140625,997.4500122070312,16860506
2025-07-04,994.6500244140625,1001.75,990.0,993.5499877929688,7863944
2025-07-07,993.7000122070312,999.2000122070312,991.9000244140625,994.5,11349426
2025-07-08,1000.7000122070312,1002.5,988.5,988.5,15224316
2025-07-09,1005.5999755859375,1006.9000244140625,999.0499877929688,1003.5,13861428
2025-07-10,1003.0999755859375,1008.5,1000.0,1008.0,17030310
2025-07-11,991.8499755859375,1002.4000244140625,990.4500122070312,999.0,12516922
2025-07-14,991.5,994.3499755859375,985.2999877929688,991.5,13088850
2025-07-15,997.75,1001.7999877929688,986.5,986.5,14498168
2025-07-16,998.1500244140625,1011.3499755859375,996.2999877929688,1009.0,17994612
2025-07-17,993.4500122070312,1002.4000244140625,991.3499755859375,1002.0,22529158
2025-07-18,978.7000122070312,998.5,976.5,993.4500122070312,16129446
2025-07-21,1000.25,1001.0,988.25,989.0999755859375,22309078
2025-07-22,1003.5499877929688,1009.0,1001.5,1006.5499877929688,14836814
2025-07-23,1012.1500244140625,1014.9000244140625,1001.5,1005.5,13634916
2025-07-24,1007.0999755859375,1018.8499755859375,1004.2000122070312,1018.8499755859375,19107176
2025-07-25,1002.2999877929688,1007.5,999.5,1007.5,9306598
2025-07-28,1004.25,1010.7000122070312,1000.25,1001.5,12059580
2025-07-29,1010.7999877929688,1013.25,998.1500244140625,999.9500122070312,19895696
2025-07-30,1012.9000244140625,1016.2999877929688,1008.5,1014.0,15154036
2025-07-31,1009.0999755859375,1015.7000122070312,1004.0,1007.2999877929688,22183032
2025-08-01,1006.0999755859375,1014.1500244140625,1004.6500244140625,1007.0,11317258
2025-08-04,996.0,1009.25,994.0499877929688,1005.0499877929688,13933946
2025-08-05,988.7999877929688,997.2000122070312,982.75,993.25,23978058
2025-08-06,992.6500244140625,994.0,985.0,985.5499877929688,14080204
2025-08-07,997.7000122070312,1000.7999877929688,988.4000244140625,990.0499877929688,13081186
2025-08-08,986.9500122070312,996.4000244140625,985.0,993.5499877929688,13895264
2025-08-11,997.7999877929688,998.7999877929688,986.5499877929688,987.9500122070312,9105854
2025-08-12,984.9500122070312,998.0,983.75,995.9500122070312,12937802
2025-08-13,990.1500244140625,997.0,984.5499877929688,997.0,13577396
2025-08-14,995.5499877929688,998.0,985.5999755859375,989.0,17511716
2025-08-18,1001.7999877929688,1013.2999877929688,997.7999877929688,1005.0,19284796
2025-08-19,995.5499877929688,1003.0499877929688,993.3499755859375,999.1500244140625,12352438
2025-08-20,994.0999755859375,996.0,989.5,993.5,9950228
2025-08-21,995.5999755859375,998.75,991.5999755859375,998.75,12439850
2025-08-22,982.2999877929688,998.0,978.5499877929688,994.9500122070312,19833502
2025-08-25,982.0499877929688,988.7000122070312,978.5,980.0999755859375,17518044
2025-08-26,973.4000244140625,985.7000122070312,968.0,979.5,16917731
2025-08-27,973.4000244140625,973.4000244140625,973.4000244140625,973.4000244140625,0
2025-08-28,957.7999877929688,972.2000122070312,955.0,967.0,25438255
2025-08-29,951.5999755859375,963.2999877929688,950.0999755859375,954.0,14823813
2025-09-01,950.5999755859375,957.4500122070312,946.3499755859375,949.5999755859375,20178344
2025-09-02,944.5,954.7999877929688,944.0,951.0,14195278
